"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-03-31 ~ 2026-03-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 60㎡초과~85㎡이하"
"금액선택 : 95000 ~ 115000 만원"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1260","경기도 화성시 동탄구 여울동","985","0985","0000","동탄역파라곤","79.8807","202512","13","103,400","901동","32","개인","개인","2021"," 393-20","-","중개거래","경기 ","25.12.22"
"1261","경기도 화성시 동탄구 여울동","972","0972","0000","동탄역 반도유보라 아이비파크6.0","84.9885","202512","13","105,500","804동","5","개인","개인","2017"," 479-12","-","중개거래","경기 화성시 동탄구","26.03.10"
"1262","경기도 수원시 팔달구 매교동","300","0300","0000","매교역푸르지오SKVIEW","84.9700","202512","13","96,500","102","17","개인","개인","2023","인계로 20","-","중개거래","경기 수원시 팔달구","26.02.26"
"1263","경기도 안산시 단원구 고잔동","782","0782","0000","안산레이크타운푸르지오","84.8211","202512","12","104,500","-","24","개인","개인","2016","광덕동로 25","-","중개거래","경기 안산시 단원구","-"
"1264","경기도 수원시 영통구 망포동","728","0728","0000","힐스테이트영통","84.8897","202512","12","110,000","104동","19","개인","개인","2017","덕영대로 1462-14","-","중개거래","경기 수원시 영통구","26.03.13"
"1265","경기도 용인시 수지구 풍덕천동","1167","1167","0000","진산마을삼성5차","84.2102","202512","12","103,000","526","3","개인","개인","2003","진산로66번길 10","-","중개거래","경기 용인시 수지구","26.03.06"
"1266","경기도 하남시 풍산동","568","0568","0000","이편한세상미사","84.9400","202512","12","106,800","104동","23","개인","개인","2018","미사강변중앙로 90","-","중개거래","경기 하남시","26.03.20"
"1267","경기도 의왕시 포일동","441-2","0441","0002","인덕원삼호","84.9900","202512","12","103,500","1","3","개인","개인","1991","안양판교로 64","-","중개거래","경기 의왕시","26.03.16"
"1268","경기도 용인시 수지구 동천동","859","0859","0000","동천마을현대홈타운1차","84.9660","202512","12","98,500","103","13","개인","개인","2002","수지로 487","-","중개거래","경기 용인시 수지구","26.02.27"
"1269","경기도 안양시 동안구 호계동","1287","1287","0000","평촌더샵아이파크","74.9100","202512","12","108,000","103","16","개인","개인","2019","경수대로610번길 36","-","중개거래","경기 안양시 동안구","26.02.27"
"1270","경기도 안양시 동안구 호계동","1296","1296","0000","평촌어바인퍼스트","84.6000","202512","12","108,500","121","12","개인","개인","2021","경수대로 581","-","중개거래","경기 안양시 동안구","26.02.24"
"1271","경기도 부천시 원미구 중동","1301","1301","0000","힐스테이트중동","84.9597","202512","12","107,600","103","39","개인","개인","2022","길주로 234","-","중개거래","경기 부천시 원미구","26.01.30"
"1272","경기도 용인시 수지구 풍덕천동","1167","1167","0000","진산마을삼성5차","84.2102","202512","12","105,000","524","2","개인","개인","2003","진산로66번길 10","-","중개거래","경기 용인시 수지구","26.02.26"
"1273","경기도 용인시 수지구 풍덕천동","1167","1167","0000","진산마을삼성5차","84.2102","202512","12","103,000","-","3","개인","개인","2003","진산로66번길 10","20260211","중개거래","경기 용인시 수지구","-"
"1274","경기도 남양주시 다산동","6133","6133","0000","다산 이편한세상자이","84.8800","202512","12","95,000","-","7","개인","개인","2018","다산중앙로81번길 25","20260120","중개거래","경기 구리시, 경기 남양주시","-"
"1275","경기도 하남시 덕풍동","946","0946","0000","하남더샵센트럴뷰","84.6490","202512","12","102,000","102동","10","개인","개인","2016","하남대로 856","-","중개거래","경기 하남시, 서울 성동구","26.01.20"
"1276","경기도 수원시 영통구 망포동","766","0766","0000","영통아이파크캐슬1단지","84.6900","202512","11","107,000","106동","6","개인","개인","2019","덕영대로 1410","-","중개거래","경기 수원시 영통구","26.03.03"
"1277","경기도 광명시 철산동","449","0449","0000","주공12","61.3800","202512","11","106,000","1203","3","개인","개인","1986","디지털로 63","-","중개거래","경기 광명시","26.03.11"
"1278","경기도 안양시 동안구 비산동","1185","1185","0000","평촌자이아이파크","75.9974","202512","11","97,000","112","6","개인","개인","2021","비산로 22","-","중개거래","경기 안양시 동안구","26.02.25"
"1279","경기도 안양시 동안구 비산동","1185","1185","0000","평촌자이아이파크","84.9856","202512","11","108,000","-","12","개인","개인","2021","비산로 22","20260113","중개거래","경기 안양시 동안구","-"
"1280","경기도 하남시 선동","453","0453","0000","미사강변도시 베라체","84.8600","202512","11","99,800","208","3","개인","개인","2015","풍산로 270","-","중개거래","경기 하남시","26.02.24"
"1281","경기도 용인시 수지구 풍덕천동","1028","1028","0000","신정6단지(상록)공무원","84.9800","202512","11","98,000","615","6","개인","개인","2000","풍덕천로 33","-","중개거래","경기 용인시 수지구","26.02.25"
"1282","경기도 광명시 하안동","864","0864","0000","이편한세상센트레빌","84.9750","202512","11","113,900","106","7","개인","개인","2010","오리로 801","-","중개거래","경기 광명시","26.02.27"
"1283","경기도 화성시 동탄구 산척동","699","0699","0000","동탄 더샵 레이크에듀타운","84.4190","202512","11","95,000","-","27","개인","개인","2019","동탄대로10길 20","-","중개거래","경기 화성시","-"
"1284","경기도 하남시 풍산동","568","0568","0000","이편한세상미사","84.9400","202512","11","107,000","104동","8","개인","개인","2018","미사강변중앙로 90","-","중개거래","경기 하남시, 서울 강동구","26.03.17"
"1285","경기도 용인시 수지구 동천동","864","0864","0000","써니벨리","84.8512","202512","10","98,500","105","10","개인","개인","2004","손곡로 82","-","중개거래","경기 용인시 수지구","26.02.11"
"1286","경기도 용인시 수지구 동천동","914","0914","0000","동천디이스트","84.9110","202512","10","103,700","509","1","개인","개인","2007","동천로 64","-","중개거래","경기 용인시 수지구","26.02.23"
"1287","경기도 용인시 수지구 동천동","914","0914","0000","동천디이스트","84.9110","202512","10","96,000","506","2","개인","개인","2007","동천로 64","-","중개거래","경기 용인시 수지구","26.03.06"
"1288","경기도 안양시 동안구 비산동","1185","1185","0000","평촌자이아이파크","84.9856","202512","10","104,500","121","4","개인","개인","2021","비산로 22","-","중개거래","경기 안양시 동안구","26.02.05"
"1289","경기도 안양시 동안구 관양동","1651","1651","0000","동편마을(3단지)","84.9600","202512","10","100,000","320","1","개인","개인","2012","동편로 110","-","중개거래","경기 안양시 동안구, 서울 강동구","26.02.24"
"1290","경기도 남양주시 다산동","6028","6028","0000","다산자이아이비플레이스","84.6200","202512","10","112,500","1503동","31","개인","개인","2021","다산중앙로 153","-","중개거래","경기 남양주시","26.03.20"
"1291","경기도 수원시 영통구 망포동","766","0766","0000","영통아이파크캐슬1단지","75.9300","202512","10","95,000","113동","9","개인","개인","2019","덕영대로 1410","-","중개거래","경기 수원시 영통구","26.03.05"
"1292","경기도 하남시 풍산동","559","0559","0000","미사강변브라운스톤엔에이치에프","84.9300","202512","10","105,000","2406동","8","개인","개인","2018","미사강변동로 47","-","중개거래","경기 하남시","25.12.29"
"1293","경기도 용인시 수지구 풍덕천동","700-1","0700","0001","현대","84.5100","202512","10","97,000","102","4","개인","개인","1994","수지로342번길 18","-","중개거래","경기 용인시 수지구","26.02.20"
"1294","경기도 용인시 수지구 풍덕천동","1028","1028","0000","신정6단지(상록)공무원","84.9800","202512","10","99,000","612","18","개인","개인","2000","풍덕천로 33","-","중개거래","경기 용인시 수지구","26.03.13"
"1295","경기도 하남시 풍산동","559","0559","0000","미사강변브라운스톤엔에이치에프","74.9700","202512","09","96,000","2401동","11","개인","개인","2018","미사강변동로 47","-","중개거래","경기 하남시","26.01.06"
"1296","경기도 용인시 기흥구 구갈동","660","0660","0000","힐스테이트기흥","84.9519","202512","09","105,000","-","29","개인","개인","2018","기흥역로 63","-","중개거래","경기 용인시 기흥구","-"
"1297","경기도 용인시 수지구 풍덕천동","1198","1198","0000","래미안수지이스트파크","84.9800","202512","09","114,000","109동","19","개인","개인","2015","신수로683번길 19","-","중개거래","경기 용인시 수지구","26.02.20"
"1298","경기도 하남시 망월동","1034","1034","0000","미사강변루나리움","74.8000","202512","09","115,000","501동","27","개인","개인","2015","아리수로 499","-","중개거래","경기 하남시, 서울 강동구","26.02.20"
"1299","경기도 하남시 망월동","910","0910","0000","미사강변파밀리에","84.7500","202512","09","113,700","1507","13","개인","개인","2014","아리수로 589","-","중개거래","경기 하남시","26.02.09"
"1300","경기도 용인시 기흥구 보정동","1267","1267","0000","죽현마을아이파크","84.7616","202512","09","95,000","-","17","개인","개인","2004","보정로 87","-","중개거래","경기 용인시 기흥구","-"
"1301","경기도 용인시 수지구 풍덕천동","1027","1027","0000","신정마을진흥","84.9900","202512","09","95,500","625","16","개인","개인","1999","풍덕천로 19","-","중개거래","경기 용인시 수지구","26.02.24"
"1302","경기도 용인시 수지구 동천동","914","0914","0000","동천디이스트","84.9110","202512","09","106,000","514","23","개인","개인","2007","동천로 64","-","중개거래","경기 용인시 기흥구, 경기 용인시 수지구","26.01.20"
"1303","경기도 남양주시 별내동","999","0999","0000","별내자이더스타","84.9734","202512","09","110,000","105동","11","개인","개인","2023","별내1로 13-21","-","중개거래","경기 남양주시","26.03.24"
"1304","경기도 남양주시 별내동","999","0999","0000","별내자이더스타","84.9734","202512","09","110,000","-","11","개인","개인","2023","별내1로 13-21","20260106","중개거래","경기 남양주시","-"
"1305","경기도 성남시 수정구 수진동","4663","4663","0000","삼부","84.9600","202512","09","95,300","105","1","개인","개인","1996","모란로 65","-","중개거래","경기 성남시 수정구","26.03.18"
"1306","경기도 의왕시 내손동","844","0844","0000","인덕원 센트럴 자이 2단지","84.9820","202512","09","112,500","208","10","개인","개인","2009","내손로 14","-","중개거래","경기 의왕시","26.03.20"
"1307","경기도 용인시 수지구 풍덕천동","1167","1167","0000","진산마을삼성5차","84.2102","202512","09","115,000","524","6","개인","개인","2003","진산로66번길 10","-","중개거래","경기 용인시 수지구, 서울 강남구","26.03.06"
"1308","경기도 군포시 산본동","1240","1240","0000","래미안하이어스","84.9500","202512","09","102,500","110","27","개인","개인","2010","금산로 91","-","중개거래","경기 군포시","26.01.09"
"1309","경기도 부천시 원미구 중동","1300","1300","0000","센트럴파크푸르지오","84.9330","202512","08","112,500","106동","39","개인","개인","2020","소향로 181","-","중개거래","경기 부천시 원미구","26.02.13"
"1310","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","84.9800","202512","08","113,000","-","4","개인","개인","2024","수정로 260","20251212","직거래","-","-"
"1311","경기도 광명시 철산동","241","0241","0000","주공13","84.7700","202512","08","105,000","-","5","개인","개인","1986","철산로 57","20260204","직거래","-","-"
"1312","경기도 하남시 망월동","1050","1050","0000","미사강변 센텀팰리스","84.6700","202512","08","105,000","1810동","11","개인","개인","2016","미사강변서로 127","-","직거래","-","26.03.06"
