"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-03-31 ~ 2026-03-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 60㎡초과~85㎡이하"
"금액선택 : 95000 ~ 115000 만원"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"141","서울특별시 관악구 봉천동","1698-1","1698","0001","보라매삼성","84.8400","202603","01","103,000","-","15","개인","개인","1996","보라매로 62","-","중개거래","서울 관악구","-"
"142","서울특별시 서초구 서초동","1466-4","1466","0004","애지앙","84.8000","202602","28","107,500","-","4","개인","개인","2003","명달로4길 82","-","중개거래","서울 강남구, 서울 서초구","-"
"143","서울특별시 중랑구 면목동","1543","1543","0000","한양수자인사가정파크","84.9979","202602","28","107,700","-","5","개인","개인","2019","사가정로72길 26","-","중개거래","서울 중랑구","-"
"144","서울특별시 동대문구 장안동","336","0336","0000","장안현대홈타운(336)","84.8700","202602","28","113,000","-","2","개인","개인","2003","장안벚꽃로 107","-","중개거래","서울 동대문구","-"
"145","서울특별시 동대문구 장안동","329-2","0329","0002","장안힐스테이트","84.5680","202602","28","112,000","-","1","개인","개인","2007","장안벚꽃로1길 7","-","중개거래","서울 동대문구","-"
"146","서울특별시 서대문구 북가좌동","460","0460","0000","DMC이랜드해가든","84.9100","202602","28","96,000","-","14","개인","개인","2007","수색로 157","-","중개거래","서울 서대문구","-"
"147","서울특별시 강동구 둔촌동","135-1","0135","0001","현대3","79.9900","202602","28","98,000","-","4","개인","개인","1988","진황도로 211","-","중개거래","서울 강동구","-"
"148","서울특별시 성동구 하왕십리동","992","0992","0000","무학현대","84.4950","202602","28","115,000","-","1","개인","개인","1996","무학봉길 49","-","중개거래","서울 성동구","-"
"149","서울특별시 서대문구 연희동","739","0739","0000","대우푸르지오","84.7060","202602","28","112,000","-","14","개인","개인","2002","연희로 38-20","-","중개거래","서울 서대문구","-"
"150","서울특별시 영등포구 신길동","4759","4759","0000","삼성","60.4800","202602","28","98,500","-","1","개인","개인","1984","여의대방로 45","-","중개거래","서울 영등포구","-"
"151","서울특별시 강서구 염창동","263","0263","0000","태진한솔","84.9700","202602","28","110,000","-","15","개인","개인","1994","공항대로71길 54","-","중개거래","서울 강서구","-"
"152","서울특별시 성북구 석관동","407","0407","0000","석관래미안","84.8400","202602","28","95,000","-","2","개인","개인","2009","화랑로 214","-","중개거래","서울 동작구, 서울 성북구","-"
"153","서울특별시 은평구 진관동","106","0106","0000","마고정3단지센트레빌(301~309동)BL2-11","84.1700","202602","28","105,000","-","11","개인","개인","2009","진관1로 55","-","중개거래","서울 은평구","-"
"154","서울특별시 은평구 수색동","413","0413","0000","청구","84.7600","202602","28","98,500","-","2","개인","개인","2000","증산로1길 26","-","중개거래","서울 은평구","-"
"155","서울특별시 성북구 장위동","317","0317","0000","꿈의숲대명루첸아파트","84.8430","202602","28","105,000","-","10","개인","개인","2008","월계로36길 27","-","중개거래","서울 성북구","-"
"156","서울특별시 성북구 종암동","80","0080","0000","래미안크리시엘","84.9500","202602","28","99,700","-","5","개인","개인","2004","종암로25길 30","-","중개거래","서울 성북구","-"
"157","서울특별시 종로구 교북동","101","0101","0000","동아","84.2800","202602","28","95,000","-","8","개인","개인","1995","송월길 147","-","중개거래","서울 강동구, 서울 종로구","-"
"158","서울특별시 강동구 둔촌동","135-1","0135","0001","현대3","79.9900","202602","28","98,000","-","2","개인","개인","1988","진황도로 211","-","중개거래","서울 강동구","-"
"159","서울특별시 영등포구 대림동","607-1","0607","0001","코오롱","84.9300","202602","28","111,000","-","14","개인","개인","1998","도영로 2-5","-","중개거래","서울 영등포구","-"
"160","서울특별시 강동구 둔촌동","621","0621","0000","초원동아","84.3400","202602","28","100,000","-","4","개인","개인","1997","동남로49길 60-5","-","중개거래","서울 강동구","-"
"161","서울특별시 서대문구 홍제동","453","0453","0000","청구1차","84.7800","202602","28","110,000","-","4","개인","개인","1994","통일로 348","-","중개거래","서울 서대문구","-"
"162","서울특별시 서대문구 홍제동","462","0462","0000","청구3차","84.9600","202602","28","102,500","-","12","개인","개인","2001","통일로 332","-","중개거래","서울 서대문구","-"
"163","서울특별시 서대문구 홍제동","331","0331","0000","홍제현대","83.0500","202602","28","100,700","-","9","개인","개인","1992","통일로39가길 57","-","중개거래","서울 서대문구","-"
"164","서울특별시 노원구 상계동","1355","1355","0000","노원센트럴푸르지오","84.9990","202602","28","104,000","-","19","개인","개인","2021","수락산로 12","-","중개거래","서울 노원구","-"
"165","서울특별시 영등포구 대림동","1125","1125","0000","보라매 신동아 파밀리에","84.9000","202602","28","100,000","-","18","개인","개인","2016","디지털로 420","-","중개거래","서울 영등포구","-"
"166","서울특별시 양천구 신정동","1303","1303","0000","대림e-편한세상","84.9850","202602","28","97,000","-","8","개인","개인","2004","신정로13길 38","-","중개거래","서울 양천구","-"
"167","서울특별시 동대문구 휘경동","375","0375","0000","휘경해모로프레스티지","84.8600","202602","28","115,000","-","1","개인","개인","2021","외대역동로1길 60-3","-","중개거래","서울 동대문구","-"
"168","서울특별시 은평구 진관동","62","0062","0000","은평스카이뷰자이","84.7488","202602","27","107,000","-","5","개인","개인","2019","통일로 1034","-","중개거래","서울 은평구","-"
"169","서울특별시 도봉구 창동","808","0808","0000","동아청솔","84.9700","202602","27","104,400","-","22","개인","개인","1997","노해로69길 103","-","중개거래","서울 도봉구","-"
"170","서울특별시 관악구 봉천동","1728","1728","0000","관악파크푸르지오","80.1200","202602","27","96,500","-","2","개인","개인","2014","행운10길 21","-","중개거래","서울 관악구","-"
"171","서울특별시 도봉구 창동","808","0808","0000","동아청솔","84.9700","202602","27","104,500","-","17","개인","개인","1997","노해로69길 103","-","중개거래","서울 도봉구","-"
"172","서울특별시 노원구 중계동","359-1","0359","0001","주공5","84.7900","202602","27","105,000","-","2","개인","개인","1992","중계로 230","-","중개거래","서울 노원구","-"
"173","서울특별시 은평구 응암동","766","0766","0000","백련산파크자이","84.7790","202602","27","102,000","-","16","개인","개인","2021","백련산로 67","-","중개거래","서울 은평구","-"
"174","서울특별시 노원구 월계동","18","0018","0000","한진한화그랑빌","84.9700","202602","27","107,000","-","25","개인","개인","2002","마들로 31","-","중개거래","서울 노원구","-"
"175","서울특별시 은평구 응암동","764","0764","0000","백련산힐스테이트4차","84.9800","202602","26","104,000","-","17","개인","개인","2018","백련산로 37","-","중개거래","서울 마포구, 서울 은평구","-"
"176","서울특별시 동대문구 이문동","64","0064","0000","쌍용","84.8900","202602","26","99,500","-","9","개인","개인","2000","한천로58길 47","-","중개거래","서울 동대문구","-"
"177","서울특별시 노원구 월계동","949","0949","0000","꿈의숲SKVIEW","84.9500","202602","26","95,000","-","8","개인","개인","2016","월계로42길 97","-","중개거래","서울 노원구","-"
"178","서울특별시 구로구 고척동","336","0336","0000","삼환로즈빌","84.9940","202602","26","95,500","-","4","개인","개인","2004","경인로 343","-","중개거래","서울 구로구","-"
"179","서울특별시 구로구 고척동","334","0334","0000","벽산","84.8780","202602","26","100,000","-","3","개인","개인","2003","경인로 390","-","중개거래","서울 구로구","-"
"180","서울특별시 성북구 삼선동2가","425","0425","0000","삼선푸르지오","84.8300","202602","26","101,000","-","2","개인","개인","2008","보문로29다길 31","-","중개거래","서울 성동구, 서울 성북구","-"
"181","서울특별시 은평구 응암동","764","0764","0000","백련산힐스테이트4차","84.9800","202602","26","102,000","-","13","개인","개인","2018","백련산로 37","-","중개거래","서울 은평구","-"
"182","서울특별시 은평구 응암동","764","0764","0000","백련산힐스테이트4차","84.9800","202602","26","100,500","-","2","개인","개인","2018","백련산로 37","-","중개거래","서울 은평구","-"
"183","서울특별시 관악구 봉천동","1560-62","1560","0062","서울대입구아이원(1560-62)","84.9200","202602","26","100,000","-","1","개인","개인","2006","청룡길 77","-","중개거래","서울 관악구","-"
"184","서울특별시 은평구 응암동","766","0766","0000","백련산파크자이","84.6690","202602","26","102,000","-","14","개인","개인","2021","백련산로 67","-","중개거래","서울 은평구","-"
"185","서울특별시 강동구 성내동","419-13","0419","0013","동아1","67.6400","202602","26","105,000","-","7","개인","개인","1997","풍성로54길 12-11","-","중개거래","서울 강동구, 서울 송파구","-"
"186","서울특별시 송파구 거여동","46","0046","0000","현대3차","84.8300","202602","26","113,000","-","2","개인","개인","1993","거마로 41","-","중개거래","서울 송파구","-"
"187","서울특별시 강서구 염창동","288","0288","0000","현대1","84.3400","202602","26","107,000","-","3","개인","개인","1994","양천로75길 57","-","중개거래","서울 강서구","-"
"188","서울특별시 은평구 응암동","764","0764","0000","백련산힐스테이트4차","84.9800","202602","26","105,000","-","10","개인","개인","2018","백련산로 37","-","중개거래","서울 은평구","-"
"189","서울특별시 강서구 등촌동","691-3","0691","0003","부영","80.6400","202602","25","110,000","-","5","개인","개인","1994","강서로56나길 110","-","중개거래","서울 강서구","-"
"190","서울특별시 양천구 목동","948","0948","0000","월드메르디앙2","84.3000","202602","25","105,000","-","1","개인","개인","2003","목동중앙본로1길 5","-","중개거래","서울 양천구","-"
"191","서울특별시 노원구 중계동","587","0587","0000","양지마을(대림)1","84.9000","202602","25","96,500","-","3","개인","개인","1998","덕릉로71길 30","-","중개거래","서울 노원구","-"
"192","서울특별시 강서구 화곡동","1158","1158","0000","우장산에스케이뷰","84.9700","202602","25","97,000","-","14","개인","개인","2006","우현로 26","-","중개거래","서울 강서구","-"
"193","서울특별시 송파구 풍납동","391","0391","0000","극동","79.9450","202602","25","105,000","-","2","개인","개인","1987","올림픽로45길 11","-","직거래","-","-"
"194","서울특별시 동대문구 답십리동","1000","1000","0000","래미안엘파인아파트","84.9400","202602","25","101,500","-","13","개인","개인","2011","한천로37길 33","-","중개거래","서울 강동구, 서울 동대문구","-"
"195","서울특별시 강서구 등촌동","691-3","0691","0003","부영","80.6400","202602","25","107,000","-","3","개인","개인","1994","강서로56나길 110","-","중개거래","서울 강서구, 서울 영등포구","-"
"196","서울특별시 강서구 화곡동","1159","1159","0000","우장산아이파크,이편한세상","84.9700","202602","25","106,000","127","18","개인","개인","2008","강서로 266","-","직거래","-","26.03.04"
"197","서울특별시 영등포구 문래동6가","11-1","0011","0001","유원문래","84.9800","202602","25","100,500","-","5","개인","개인","1991","문래북로 22","-","중개거래","서울 양천구, 서울 영등포구","-"
"198","서울특별시 강서구 등촌동","713","0713","0000","대동황토방2","80.9300","202602","25","96,000","-","3","개인","개인","2003","공항대로55길 50","-","중개거래","서울 강서구","-"
"199","서울특별시 노원구 상계동","1410","1410","0000","노원롯데캐슬시그니처","84.9990","202602","25","108,000","-","10","개인","개인","2023","덕릉로 753","-","중개거래","서울 노원구, 서울 동대문구","-"
"200","서울특별시 서대문구 충정로3가","466","0466","0000","우리유앤미","84.7300","202602","25","112,000","-","2","개인","개인","2008","경기대로 26-7","-","중개거래","서울 서대문구, 서울 양천구","-"
"201","서울특별시 구로구 구로동","685-222","0685","0222","주공1","73.0800","202602","24","99,900","-","10","개인","개인","1986","구일로4길 65","-","중개거래","서울 구로구","-"
"202","서울특별시 은평구 진관동","81","0081","0000","우물골2단지두산위브(245~255동)BL2-6","84.5100","202602","24","107,000","-","4","개인","개인","2009","진관2로 57-7","-","중개거래","서울 은평구","-"
"203","서울특별시 노원구 하계동","270","0270","0000","현대","84.9500","202602","24","115,000","-","11","개인","개인","1988","섬밭로 232","-","중개거래","서울 노원구","-"
"204","서울특별시 동대문구 장안동","329-3","0329","0003","래미안장안2차","81.0500","202602","24","115,000","-","8","개인","개인","2007","장안벚꽃로 167","-","중개거래","서울 동대문구","-"
"205","서울특별시 동대문구 장안동","329-3","0329","0003","래미안장안2차","64.8500","202602","24","110,000","-","20","개인","개인","2007","장안벚꽃로 167","-","중개거래","서울 동대문구","-"
"206","서울특별시 구로구 개봉동","476","0476","0000","한마을","84.5700","202602","24","96,000","-","16","개인","개인","1999","경인로 382","-","중개거래","서울 구로구","-"
"207","서울특별시 동대문구 이문동","64","0064","0000","쌍용","84.8900","202602","24","100,000","-","13","개인","개인","2000","한천로58길 47","-","중개거래","서울 동대문구","-"
